source,brand,month,season_code,account,gender,category,sub_category,sub2,item_keyword,item_display,silhouette,wash,material_hints,dominant_colors,pattern,trend_strength,details,visibility_score,confidence,images,dedup_hash,schema_version,v2_category,base_garment,attributes,trend_tags,legacy_sub2,visibility_axes,raw_visual_terms,needs_review,review_reasons,garment_id
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,[],"[""Blue""]",Lettering,5,"{""pattern"": ""Lettering""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250917_0_102303.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250917_0_102303.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250917_0_102303.jpg""}]",e799494c5871f0e6_0,2.0.0,Headwear,Baseball Cap,"{""pattern"": ""Lettering"", ""color_family"": ""Blue""}",[],Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""blue cap"", ""lettering"", ""98""]",,[],g1
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Top,T-shirts,Short Sleeve T,T-shirt,T-shirt,,,"[""Cotton""]","[""Brown""]",Solid,5,"{""sleeve_length"": ""Short"", ""fit"": ""Regular"", ""neckline"": ""Crew"", ""neckline_depth"": ""Standard"", ""pattern"": ""Solid"", ""material"": ""Cotton""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250917_0_102303.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250917_0_102303.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250917_0_102303.jpg""}]",e799494c5871f0e6_1,2.0.0,Top,T-shirt,"{""sleeve_length"": ""Short"", ""fit_ease"": ""Regular"", ""neckline_shape"": ""Crew"", ""neckline_depth"": ""Standard"", ""color_family"": ""Brown"", ""pattern"": ""Solid"", ""material"": ""Cotton"", ""fabric_structure"": ""Knit""}",[],Short Sleeve T,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Partially Visible""}","[""short sleeve"", ""crew neck"", ""brown t-shirt"", ""plain""]",,[],g2
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bottom,Pants,Wide Polyester Pants,Pants,Pants,,,"[""Polyester""]","[""Black""]",Solid,5,"{""fit"": ""Wide"", ""leg_shape"": ""Straight"", ""waist_rise"": ""Mid"", ""hem_length"": ""Full"", ""functional_style"": ""Basic"", ""hem_style"": ""Open"", ""material"": ""Polyester"", ""pattern"": ""Solid""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250917_0_102303.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250917_0_102303.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250917_0_102303.jpg""}]",e799494c5871f0e6_3,2.0.0,Bottom,Pants,"{""fit_ease"": ""Baggy"", ""leg_width"": ""Wide"", ""leg_shape_family"": ""Straight-leg"", ""leg_shape_term"": ""Straight"", ""rise"": ""Mid"", ""bottom_length"": ""Full"", ""functional_style"": ""Basic"", ""hem_style"": ""Open"", ""material"": ""Polyester"", ""fabric_structure"": ""Woven"", ""color_family"": ""Black"", ""pattern"": ""Solid""}",[],Wide Polyester Pants,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""wide leg pants"", ""baggy"", ""black pants"", ""full length""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Shoes,,Loafers,Loafers,Loafers,,,[],"[""Black""]",,5,"{""toe_style"": ""Round""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250917_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250917_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250917_1.jpg""}]",86831bee66717c85_2,2.0.0,Shoes,Loafers,"{""color_family"": ""Black"", ""toe_style"": ""Round""}","[""chunky sole""]",Loafers,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black loafers"", ""platform sole""]",,[],g3
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,"[""Knit""]","[""Green""]",,5,"{""material"": ""Knit""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250917_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250917_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250917_1.jpg""}]",86831bee66717c85_3,2.0.0,Accessory,Other Accessory,"{""material"": ""Knit"", ""color_family"": ""Green""}",[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""green socks"", ""ankle socks""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],"[""Metallic""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250918_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250918_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250918_0.jpg""}]",eb1c8673952594ce_2,2.0.0,Accessory,Other Accessory,"{""color_family"": ""Metallic""}",[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver ring"", ""ring on finger""]",,[],g3
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Necklace,Necklace,Necklace,,,"[""Other""]","[""Multi""]",,5,"{""material"": ""Other""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250918_2.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250918_2.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250918_2.jpg""}]",813579693e2d6d2a_0,2.0.0,Accessory,Necklace,"{""material"": ""Other"", ""color_family"": ""Multi""}",[],Necklace,"{""overall"": 1.0}","[""white gold"", ""pink gold"", ""brown diamonds"", ""pave setting"", ""pendant"", ""brooch""]",,[],g1
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,"[""Other""]","[""Multi""]",,5,"{""material"": ""Other""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250918_2.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250918_2.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250918_2.jpg""}]",813579693e2d6d2a_1,2.0.0,Accessory,Other Accessory,"{""material"": ""Other"", ""color_family"": ""Multi""}",[],Other Accessory,"{""overall"": 1.0}","[""bracelet"", ""white gold"", ""pink gold"", ""brown diamonds"", ""pave setting""]",,[],g2
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],[],,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250918_9.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250918_9.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250918_9.jpg""}]",c899c8e8d373f2a4_3,2.0.0,Accessory,Other Accessory,{},[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""ring""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Shoes,,Loafers,Loafers,Loafers,,,"[""Other""]","[""Black""]",,5,"{""material"": ""Other"", ""toe_style"": ""Round""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250925_0_022455.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250925_0_022455.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250925_0_022455.jpg""}]",a70d9994b4a3cd4b_3,2.0.0,Shoes,Loafers,"{""material"": ""Other"", ""color_family"": ""Black"", ""toe_style"": ""Round""}",[],Loafers,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black loafers"", ""chunky sole shoes""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,"[""Mesh""]","[""Black""]",,5,"{""material"": ""Mesh""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250925_0_022455.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250925_0_022455.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250925_0_022455.jpg""}]",a70d9994b4a3cd4b_4,2.0.0,Accessory,Other Accessory,"{""material"": ""Mesh"", ""fabric_structure"": ""Mesh"", ""color_family"": ""Black""}",[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""sheer socks"", ""knee high socks"", ""black socks""]",,[],g5
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Bag Charm,Bag Charm,Bag Charm,,,"[""Fur""]","[""Black""]",,5,"{""material"": ""Fur""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250927_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250927_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250927_1.jpg""}]",e6b14bcc93e68998_4,2.0.0,Accessory,Bag Charm,"{""material"": ""Fur"", ""color_family"": ""Black""}",[],Bag Charm,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""furry charm"", ""black cat charm"", ""mini beanie"", ""white beanie"", ""Chanel logo on beanie""]",,[],g5
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,Shoes,,Sandals,Sandals,Sandals,,,[],"[""Beige""]",,5,"{""toe_style"": ""Open""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251012_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251012_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251012_3.jpg""}]",985965265ab69a73_1,2.0.0,Shoes,Sandals,"{""color_family"": ""Beige"", ""toe_style"": ""Open""}","[""Platform"", ""Chunky""]",Sandals,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""beige"", ""platform"", ""chunky"", ""strappy""]",,[],g2
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,ACC,,Scarf,Scarf,Scarf,,,"[""Other""]","[""Multi""]",Stripe,5,"{""material"": ""Other"", ""pattern"": ""Stripe""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251014_18.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251014_18.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251014_18.jpg""}]",e759b4b61930261f_2,2.0.0,Accessory,Scarf,"{""material"": ""Other"", ""fabric_structure"": ""Woven"", ""pattern"": ""Stripe"", ""color_family"": ""Multi""}","[""waist wrap""]",Scarf,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""striped fabric wrap"", ""blue and white stripes""]",,[],g3
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],"[""Brown""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251015_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251015_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251015_0.jpg""}]",b0438f8ea4d5cbc9_3,2.0.0,Accessory,Other Accessory,"{""color_family"": ""Brown""}","[""Eyeglasses""]",Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""glasses"", ""brown frame""]",,[],g4
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],[],,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251015_5.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251015_5.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251015_5.jpg""}]",b90fab16a640dd1b_2,2.0.0,Accessory,Other Accessory,{},[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""eyeglasses"", ""spectacles"", ""rectangular frames""]",,[],g3
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],"[""Metallic""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251016_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251016_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251016_1.jpg""}]",fd47b36a1290e187_3,2.0.0,Accessory,Other Accessory,"{""color_family"": ""Metallic""}",[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver ring"", ""finger ring""]",,[],g4
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,ACC,,Belt,Belt,Belt,,,[],"[""Multi""]",Animal,5,"{""pattern"": ""Animal""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251016_13_104204.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251016_13_104204.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251016_13_104204.jpg""}]",f34e9703c85292af_2,2.0.0,Accessory,Belt,"{""pattern"": ""Animal"", ""color_family"": ""Multi""}",[],Belt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""zebra print belt""]",,[],g3
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,Shoes,,Mules/Clogs,Mules/Clogs,Mules/Clogs,,,[],"[""Black""]",,5,"{""toe_style"": ""Square""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251016_13_104204.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251016_13_104204.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251016_13_104204.jpg""}]",f34e9703c85292af_4,2.0.0,Shoes,Mules/Clogs,"{""color_family"": ""Black"", ""toe_style"": ""Square""}",[],Mules/Clogs,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black mules"", ""square toe"", ""heels""]",,[],g5
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,Bag,Shoulder Bag,Boston Bag,Bag,Bag,,,[],"[""Brown""]",Logo,5,"{""bag_type"": ""Boston"", ""bag_size"": ""Medium"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Dual Handle"", ""pattern"": ""Logo"", ""carry_method"": [""Handheld""]}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251016_2_104204.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251016_2_104204.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251016_2_104204.jpg""}]",d729f2e789026999_8,2.0.0,Bag,Bag,"{""bag_type"": ""Boston"", ""carry_methods"": [""Handheld""], ""bag_size"": ""Medium"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Dual Handle"", ""pattern"": ""Logo"", ""color_family"": ""Brown""}",[],Boston Bag,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""Louis Vuitton Boston bag"", ""monogram bag""]",,[],g9
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,Top,T-shirts,Long Sleeve T,T-shirt,T-shirt,,,"[""Cotton""]","[""White""]",Graphic,5,"{""fit"": ""Relaxed"", ""material"": ""Cotton"", ""pattern"": ""Graphic"", ""sleeve_length"": ""Long"", ""shoulder_design"": ""Off-shoulder"", ""neckline"": ""Off-shoulder""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251021_1_094853.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251021_1_094853.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251021_1_094853.jpg""}]",aeb3c90e51c9accc_1,2.0.0,Top,T-shirt,"{""fit_ease"": ""Relaxed"", ""material"": ""Cotton"", ""fabric_structure"": ""Knit"", ""pattern"": ""Graphic"", ""color_family"": ""White"", ""sleeve_length"": ""Long"", ""shoulder_design"": ""Off-shoulder"", ""print_type"": ""Graphic""}",[],Long Sleeve T,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white long sleeve top"", ""off shoulder"", ""graphic print"", ""cartoon character"", ""reversed text""]",,[],g2
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,Hat,,Beanie,Beanie,Beanie,,,"[""Knit""]","[""Multi""]",Stripe,5,"{""material"": ""Knit"", ""pattern"": ""Stripe""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251021_8_094853.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251021_8_094853.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251021_8_094853.jpg""}]",a2776b961d4278a3_0,2.0.0,Headwear,Beanie,"{""material"": ""Knit"", ""fabric_structure"": ""Ribbed"", ""pattern"": ""Stripe"", ""color_family"": ""Multi""}",[],Beanie,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""knitted"", ""striped"", ""dark and light gray"", ""beanie""]",,[],g1
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,Shoes,,Lifestyle Sneakers,Lifestyle Sneakers,Lifestyle Sneakers,,,"[""Suede""]","[""Red""]",Solid,5,"{""material"": ""Suede"", ""pattern"": ""Solid"", ""toe_style"": ""Round""}",9,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251023_8.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251023_8.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251023_8.jpg""}]",ca96956dfe129125_2,2.0.0,Shoes,Lifestyle Sneakers,"{""material"": ""Suede"", ""pattern"": ""Solid"", ""color_family"": ""Red"", ""toe_style"": ""Round""}",[],Lifestyle Sneakers,"{""overall"": 0.9, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""red sneakers"", ""brown sneakers"", ""white sole"", ""low top""]",,[],g3
instagram,HYPE STREET,2025-10,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,"[""Metallic""]","[""Metallic""]",Logo,5,"{""material"": ""Metallic"", ""pattern"": ""Logo""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20251024_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20251024_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20251024_1.jpg""}]",bfbf10c0c73d3203_1,2.0.0,Accessory,Other Accessory,"{""material"": ""Metallic"", ""pattern"": ""Logo"", ""color_family"": ""Metallic""}",[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""gold compact"", ""Dior logo""]",,[],g2
